"","SWE","DNK","FRATNP","GBRTENW","NOR","FIN","ITA","GBRSCO","NLD"
"1959",0.156341048712008,0.163942129753305,0.182967323647267,0.16723537794739,0.163317981300259,0.176774697696606,0.195076141611013,0.174464192776339,0.160168429494344
"1960",0.156213760815991,0.162443905695509,0.179477050410734,0.168687607338445,0.162498740703724,0.173001500629792,0.190935277382256,0.175226860350493,0.158823852929901
"1961",0.154993133623622,0.163033971479113,0.179933723091577,0.166344148510001,0.160793744386991,0.17169367843244,0.189313971397469,0.171834509565927,0.15909748979453
"1962",0.153553759972733,0.160956078936605,0.177366329107021,0.166632168507157,0.16098441870484,0.169045345616905,0.187762349638718,0.174722110620314,0.157948617723245
"1963",0.154081323949408,0.161343669114647,0.1767720624915,0.16526510999592,0.156676859513124,0.169472975084999,0.186656128518972,0.172810182809738,0.156339456847545
"1964",0.155262231478969,0.159680327001357,0.177245153405699,0.168659800895522,0.159361257232022,0.167075736105834,0.184050057259159,0.174542634640434,0.159987371614654
"1965",0.152593751319886,0.161014886015974,0.174444603248951,0.166670991322594,0.159981873101394,0.164959482712874,0.179090714444294,0.172136032489509,0.157148197779884
"1966",0.151668883940621,0.156961451282051,0.175590862402159,0.164996542294197,0.155245610661269,0.163376357273954,0.178255742887989,0.170645799055331,0.157007743049933
"1967",0.151637974106541,0.158400021577883,0.173757130357384,0.165285636183412,0.15716443358058,0.16308677111261,0.175922325691167,0.171106535832771,0.158831273742414
"1968",0.151940768243243,0.160772414378378,0.173282681837838,0.162676615527027,0.156344333081081,0.161682221864865,0.174027804391892,0.169343568364865,0.156479281513514
"1969",0.151891922574551,0.160865765105924,0.174099453434084,0.164836688625017,0.158389016502496,0.163297074160032,0.176671874645797,0.169931050465524,0.157587951801376
"1970",0.152831693008304,0.160699592874364,0.171096243905706,0.163406493369944,0.154581336860434,0.162234527136351,0.171717473185106,0.168376641829628,0.156007288373962
"1971",0.152846813538874,0.161428528605898,0.170367027573727,0.163201426970509,0.154611928900804,0.162222681179625,0.170801958632708,0.169340869316354,0.154574009450402
"1972",0.152115926783563,0.159944831936822,0.170980853620667,0.161325246151787,0.153230467889171,0.161820975210815,0.170098590630438,0.165641337076697,0.153713802703788
"1973",0.14967173588031,0.15880707662303,0.167677171627037,0.16043629621961,0.15214968580016,0.160764018006946,0.165275799104996,0.166714359243922,0.153731868554635
"1974",0.149998543870882,0.156605880885688,0.166873011978125,0.159663283926904,0.151983881485928,0.160638969000934,0.162590355155395,0.166330230145391,0.153320218100574
"1975",0.149689979834623,0.158397186049613,0.165301477007202,0.158612090717525,0.151973584515871,0.160496317551347,0.15983201016271,0.165647341344358,0.150843234342491
"1976",0.147999768307323,0.156051746431906,0.164954114819261,0.15603708667467,0.150806918474056,0.159626742110177,0.158552885700947,0.162070057943177,0.151350593597439
"1977",0.148443339832869,0.1565545636026,0.164488837299377,0.156434549170978,0.149688124870673,0.158398454436928,0.155952342379626,0.164835876217005,0.152512930030508
"1978",0.147902511658718,0.155918118932167,0.161936145945946,0.156858975145734,0.148958950900901,0.155741001152623,0.155558943097509,0.162082759485957,0.150615120323264
"1979",0.147754794743114,0.155733474179025,0.162155485844809,0.155095149298199,0.148703474483581,0.156331205839513,0.154354807653602,0.161315070524364,0.150090367690678
"1980",0.145625766741484,0.155912064404542,0.16123667344864,0.154149854370214,0.148892489728017,0.152264999577502,0.153155041932928,0.160366527911275,0.149327688460523
"1981",0.143035514387165,0.154741683929511,0.158384172080484,0.151842147343503,0.145620614452919,0.151878206154655,0.150800286822725,0.157917372238296,0.147229132772225
"1982",0.143148092966601,0.155270368722986,0.158437194996726,0.15022410848723,0.148282421977734,0.151882836987557,0.149830547347741,0.155391475088409,0.14644571908317
"1983",0.141830033350744,0.153859199542962,0.155891480817446,0.149141061086446,0.146883804570384,0.149743736406372,0.146484316792896,0.154602907338731,0.145670900182815
"1984",0.141491677706923,0.153414029958355,0.155794537246226,0.14890318071317,0.145498566137428,0.150170783263925,0.146886523360229,0.155686250312337,0.145003855986465
"1985",0.140458544216977,0.15404100824097,0.154353226313731,0.146874662172382,0.146802556474117,0.147130819859173,0.145094182931282,0.152786159955666,0.143980682566176
"1986",0.14004257251462,0.154784416738142,0.153703057205978,0.14705272662768,0.146830815438596,0.148859350721248,0.144221150461339,0.151755400519818,0.1432846791423
"1987",0.140051670756063,0.154667166696926,0.15365470299572,0.148030976241733,0.146608527583971,0.149323100842952,0.144890469562962,0.152214364414473,0.143551159447542
"1988",0.139030174272727,0.153805125844156,0.154047047194805,0.147351469051948,0.145121754285714,0.149569047688312,0.143993805220779,0.153405985688312,0.141778011948052
"1989",0.137687562292337,0.152581018390212,0.152009806181584,0.144151850276883,0.142344509233741,0.148298113290406,0.14300519484868,0.14830453037991,0.139551720515132
"1990",0.136755237556386,0.150651326382266,0.151299727941745,0.145390010478154,0.141111624784122,0.147828622657559,0.142388266632298,0.150147454646217,0.139790407578296
"1991",0.136654419349029,0.150245593708993,0.152083686170076,0.143140875569278,0.139501491882156,0.14740791838415,0.142971454650714,0.149302964672585,0.138896723761739
"1992",0.134063799513257,0.147362134955809,0.151047674125785,0.142015602561804,0.138717730114,0.144773422018701,0.142555521045216,0.148279136979634,0.13815206545408
"1993",0.131693743921167,0.144924474660865,0.149854808651139,0.13948348223701,0.134579927719478,0.139684842411057,0.140497647990786,0.144835862963911,0.135780700639877
"1994",0.13196240967619,0.145280646298413,0.149075840914286,0.139419348203175,0.134737315314286,0.140460702387302,0.138573933790476,0.146608828177778,0.134779434590476
"1995",0.12975453565085,0.143433554453184,0.1468681626237,0.137880210784065,0.132563705531591,0.139345695889368,0.13855057147932,0.145160551205278,0.134132664577518
"1996",0.127894085703441,0.143619027998482,0.144877171875,0.137621310652834,0.132315730541498,0.137805501771255,0.137788969483806,0.145423684843117,0.133637491637146
"1997",0.127246474580547,0.142088558344897,0.1429865307178,0.136339453916993,0.130943543875363,0.137261611429292,0.134489544392582,0.143518639636685,0.131977370215718
"1998",0.126743049307479,0.141300193905817,0.141735074804835,0.13547574716696,0.131501531012339,0.136923231629313,0.132995513069756,0.144076994409469,0.131274101108033
"1999",0.12490639075588,0.138791068695762,0.14046742883914,0.13430491925544,0.129938358697019,0.136088183096466,0.131535914136587,0.141665647717268,0.130640241554521
"2000",0.124734343942814,0.139280879458239,0.139911274567344,0.13426497367695,0.130122590719839,0.135164959668924,0.130456373689491,0.142750732204665,0.130019488462503
"2001",0.124087957790581,0.137248293261523,0.13986494261022,0.133351971756012,0.128826416996493,0.133691553582164,0.130165782364729,0.142700462675351,0.129286220841683
"2002",0.122104460595447,0.135783443782837,0.138285963197398,0.13200712327996,0.127324589742307,0.131476293695271,0.128877723642732,0.14209636012009,0.128115816024518
